A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,10,1544107050335,"{""Rating"": ""75"", ""ReactionTime"": 5773, ""TrialName"": ""SphereOnPlate0DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 6}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,11,1544107054547,"{""Rating"": ""62"", ""ReactionTime"": 4211, ""TrialName"": ""CubeOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 7}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,12,1544107058149,"{""Rating"": ""69"", ""ReactionTime"": 3600, ""TrialName"": ""CubeOnPlate3DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 8}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,13,1544107062034,"{""Rating"": ""76"", ""ReactionTime"": 3884, ""TrialName"": ""CylOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 9}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,14,1544107066761,"{""Rating"": ""34"", ""ReactionTime"": 4725, ""TrialName"": ""CubeOnWood0DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 10}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,15,1544107071556,"{""Rating"": ""13"", ""ReactionTime"": 4792, ""TrialName"": ""CylOnFoam0DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 11}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,16,1544107079102,"{""Rating"": ""33"", ""ReactionTime"": 7545, ""TrialName"": ""SphereOnFoam4DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 12}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,17,1544107083166,"{""Rating"": ""32"", ""ReactionTime"": 4062, ""TrialName"": ""CylOnWood2DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 13}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,18,1544107087480,"{""Rating"": ""76"", ""ReactionTime"": 4312, ""TrialName"": ""SphereOnPlate1DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 14}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,19,1544107093297,"{""Rating"": ""40"", ""ReactionTime"": 5815, ""TrialName"": ""SphereOnWood0DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 15}"
